2.970105648040771484e+00	1.650806069374084473e+00	-4.666134357452392578e+00	-4.974103450775146484e+00
2.862420797348022461e+00	1.870532393455505371e+00	-4.920090198516845703e+00	-4.978323936462402344e+00
2.763631343841552734e+00	1.673204541206359863e+00	-5.050148010253906250e+00	-4.899102210998535156e+00
2.698688268661499023e+00	1.702528119087219238e+00	-4.567172050476074219e+00	-4.750194072723388672e+00
2.833155870437622070e+00	1.778530836105346680e+00	-5.056534290313720703e+00	-4.681866168975830078e+00
2.896743535995483398e+00	1.808129072189331055e+00	-5.067986488342285156e+00	-4.819599628448486328e+00
2.827236890792846680e+00	2.178585290908813477e+00	-4.871743202209472656e+00	-4.908848285675048828e+00
2.752549171447753906e+00	2.253360033035278320e+00	-5.244191169738769531e+00	-5.313461780548095703e+00
2.781788587570190430e+00	2.143577575683593750e+00	-4.859622955322265625e+00	-4.934732913970947266e+00
2.822955846786499023e+00	2.195702314376831055e+00	-5.191620349884033203e+00	-4.887947559356689453e+00
2.703819274902343750e+00	1.947118043899536133e+00	-5.074039936065673828e+00	-5.108073711395263672e+00
2.824704885482788086e+00	2.161060810089111328e+00	-5.118246078491210938e+00	-5.364948272705078125e+00
2.650093793869018555e+00	2.112532615661621094e+00	-5.107643604278564453e+00	-5.209691047668457031e+00
2.797760725021362305e+00	1.839264750480651855e+00	-5.135368824005126953e+00	-5.143688201904296875e+00
2.937691926956176758e+00	1.802063703536987305e+00	-4.731746196746826172e+00	-4.941892623901367188e+00
2.984172344207763672e+00	2.233529329299926758e+00	-5.113327026367187500e+00	-4.989410877227783203e+00
2.885156631469726562e+00	2.309714317321777344e+00	-5.163024902343750000e+00	-5.046312808990478516e+00
2.750776767730712891e+00	2.082432031631469727e+00	-5.117416858673095703e+00	-4.428726196289062500e+00
2.665595769882202148e+00	2.061419248580932617e+00	-4.664228916168212891e+00	-4.632658958435058594e+00
2.835777521133422852e+00	1.899107933044433594e+00	-4.874095916748046875e+00	-5.197318077087402344e+00
2.668561220169067383e+00	2.162039279937744141e+00	-4.729344367980957031e+00	-5.115604877471923828e+00
2.596722126007080078e+00	1.632056713104248047e+00	-4.952254295349121094e+00	-4.998602867126464844e+00
2.723531484603881836e+00	2.253065586090087891e+00	-5.090296745300292969e+00	-5.192553043365478516e+00
2.594484567642211914e+00	1.910305976867675781e+00	-4.830683231353759766e+00	-5.173404216766357422e+00
2.583545207977294922e+00	1.742593646049499512e+00	-5.012869834899902344e+00	-4.818481922149658203e+00
2.409441947937011719e+00	2.010760545730590820e+00	-5.442887783050537109e+00	-5.492536544799804688e+00
2.523132085800170898e+00	1.872583985328674316e+00	-5.348525524139404297e+00	-5.383191108703613281e+00
2.420949935913085938e+00	1.929338216781616211e+00	-4.753684043884277344e+00	-4.977399826049804688e+00
2.513759374618530273e+00	2.045268058776855469e+00	-4.630002975463867188e+00	-5.289609432220458984e+00
2.331917285919189453e+00	1.531005263328552246e+00	-4.656899452209472656e+00	-5.331611633300781250e+00
2.379709959030151367e+00	1.831969022750854492e+00	-5.053463935852050781e+00	-4.666426658630371094e+00
2.576401948928833008e+00	2.080067396163940430e+00	-5.060856342315673828e+00	-4.798408985137939453e+00
2.570996284484863281e+00	1.873600244522094727e+00	-4.926812648773193359e+00	-5.298843383789062500e+00
2.404326915740966797e+00	2.440873384475708008e+00	-4.955829620361328125e+00	-4.680772304534912109e+00
2.460597991943359375e+00	1.682245850563049316e+00	-5.014063358306884766e+00	-5.094405174255371094e+00
2.420588254928588867e+00	1.963227272033691406e+00	-4.883131980895996094e+00	-5.130795001983642578e+00
2.314996719360351562e+00	1.883571147918701172e+00	-4.955399990081787109e+00	-4.923734188079833984e+00
2.363074541091918945e+00	1.848981738090515137e+00	-5.242503166198730469e+00	-5.242663860321044922e+00
2.331666707992553711e+00	2.056911468505859375e+00	-5.113105773925781250e+00	-5.397592067718505859e+00
2.339150905609130859e+00	1.890219569206237793e+00	-4.860799789428710938e+00	-5.407730579376220703e+00
2.357113838195800781e+00	2.288552045822143555e+00	-5.007300376892089844e+00	-4.983819961547851562e+00
2.276335477828979492e+00	2.233687162399291992e+00	-4.768841266632080078e+00	-4.777914524078369141e+00
2.455341577529907227e+00	2.013453245162963867e+00	-4.755211353302001953e+00	-4.780250072479248047e+00
2.308562755584716797e+00	1.946204543113708496e+00	-4.876604557037353516e+00	-4.598007678985595703e+00
2.375055789947509766e+00	2.263520956039428711e+00	-4.233365535736083984e+00	-4.833632469177246094e+00
2.253331422805786133e+00	1.981055378913879395e+00	-5.197985172271728516e+00	-4.659468173980712891e+00
2.206116914749145508e+00	2.019490718841552734e+00	-5.316553115844726562e+00	-5.239109516143798828e+00
2.169185161590576172e+00	1.965934514999389648e+00	-4.889996528625488281e+00	-4.960259914398193359e+00
2.045766353607177734e+00	1.859903335571289062e+00	-5.201680660247802734e+00	-5.505067825317382812e+00
